unique_name	taxid	S_Normal_100_102M	S_Normal_100_17M	S_Normal_100_34M	S_Normal_100_68M	S_Normal_100_8M	S_Normal_150_102M	S_Normal_150_17M	S_Normal_150_34M	S_Normal_150_68M	S_Normal_150_8M	S_Normal_200_102M	S_Normal_200_17M	S_Normal_200_34M	S_Normal_200_68M	S_Normal_200_8M	S_Normal_25_102M	S_Normal_25_17M	S_Normal_25_34M	S_Normal_25_68M	S_Normal_25_8M	S_Normal_400_102M	S_Normal_400_17M	S_Normal_400_34M	S_Normal_400_68M	S_Normal_400_8M	S_Normal_50_102M	S_Normal_50_17M	S_Normal_50_34M	S_Normal_50_68M	S_Normal_50_8M
Shewanella sp. FJAT-51754	2864211	0	0	0	0.0002573	0	0	0	0	0	0	0	0	0	0	0.0001024	0	0	0.0003782	0	0	0	0.0002121	0	0.0005521	0	0	0	0	0	0
Salinicoccus halodurans	407035	0	0	0	0	0	0	0	0	0.001405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sulfurospirillum deleyianum	65553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326	0	0	0.00103	0	0	0	0
Shewanella sp. FJAT-51649	2864210	0	0	0	0.0002414	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003557	0	0	0	0.000205	0	0.0005249	0	0	0	0	0	0
Leuconostoc citreum	33964	0	0	0	0	0	0	0	0	0	0	0	0	0.0001646	0	0.0001182	0	0	0	0	0	0.0004886	0.0001222	0	0	0.0003979	0	0	0	0	0
Austwickia chelonae	100225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006224	0	0	0	0	0	0	0	0.0004184	0.0002352	0	0	0	0	0	0
Aggregatibacter aphrophilus	732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005354	0.0007041	0	0	0	0	0	0	0	0
Parvibaculum lavamentivorans	256618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001209	0	0	0	0	0	0	0	0
Shewanella psychropiezotolerans	2593655	0	0	0	0	0	0	0	0.0007726	0	0	0.000262	0	0	0.0001131	0	0	0	0	0	0	0	0	0.00001471	0	0	0	0	0	0	0
Akkermansia glycaniphila	1679444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005802	0	0	0.0005534	0	0	0	0	0
Actinomyces sp. HMT 175	2789425	0	0	0	0	0	0	0	0	0	0	0	0	0.0001105	0	0	0	0	0	0	0	0.0004412	0.0002435	0.000173	0.00012	0	0	0	0	0	0
Neisseria mucosa	488	0	0	0	0.0002171	0	0.0003663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004659	0	0.0002163	0.0002407	0	0	0	0	0
Shewanella sp. ANA-3	94122	0	0	0	0.000192	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002849	0	0	0	0.0001584	0	0.0004167	0	0	0	0	0	0
Shewanella putrefaciens	24	0	0	0	0.0001797	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002623	0	0	0	0.0001484	0	0.000395	0	0	0	0	0	0
Lactobacillus acidophilus	1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007749	0	0.0001043	0	0	0	0	0	0	0
Yersinia frederiksenii	29484	0	0	0	0	0	0.0001043	0.00009023	0	0	0	0	0	0	0	0	0	0	0	0	0.0004842	0	0	0	0	0	0	0	0	0	0
Actinomyces sp. oral taxon 169	712116	0	0	0	0	0	0	0	0	0	0	0	0	0.00007313	0	0	0	0	0	0	0	0.000295	0.0001685	0.0001179	0	0	0	0	0	0	0
Capnocytophaga stomatis	1848904	0	0	0	0	0	0	0	0	0	0	0.0003613	0.00009291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001331
Rhizobium leguminosarum	384	0	0	0	0	0	0	0.00002424	0	0	0	0.000156	0	0.0001732	0	0	0	0	0	0	0	0	0.00002253	0.0002031	0	0	0	0	0	0	0
Streptomyces phaeolivaceus	2653200	0	0	0	0	0	0	0	0.0001502	0	0	0	0	0	0	0	0	0.0002917	0.0001137	0	0	0	0	0	0	0	0	0	0	0	0
Mucilaginibacter gossypii	551996	0	0	0	0	0	0	0	0	0	0.0002106	0	0	0.0001	0	0	0	0	0	0	0	0	0	0.00003632	0	0.0002045	0	0	0	0	0
Leptotrichia shahii	157691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005461	0	0	0	0
Citrobacter freundii	546	0	0.0001724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004594	0	0	0	0	0.000322	0	0	0
Providencia rettgeri	587	0	0	0	0	0	0	0	0.0001169	0	0	0	0	0.0001109	0	0	0	0	0	0	0	0	0	0.00005457	0.0002548	0	0	0	0	0	0
Actinosynnema pretiosum	42197	0	0	0	0	0	0	0	0	0	0.0002529	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002746	0	0	0	0	0	0
Streptomyces sp. MG28	2865673	0	0	0	0	0	0	0	0.0001375	0	0	0	0	0	0	0	0	0.0002765	0.0001083	0	0	0	0	0	0	0	0	0	0	0	0
Propionibacterium australiense	119981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005047	0	0	0	0	0	0.00006584	0	0	0	0	0.0001972	0	0.0001825
Corynebacterium freneyi	134034	0	0	0.0001086	0	0	0	0	0	0	0	0	0.0002826	0.00004121	0	0	0	0	0	0	0	0	0.00001397	0.00002403	0	0	0	0	0	0	0
Leptotrichia trevisanii	109328	0	0	0	0	0	0	0	0	0	0	0	0.000019	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004243	0	0	0	0
Streptomyces sp. LBUM 1480	2609808	0	0	0	0	0	0	0	0.000115	0	0	0	0	0	0	0	0	0.0002344	0.00008747	0	0	0	0	0	0	0	0	0	0	0	0
Rickettsia prowazekii	782	0	0	0	0	0	0	0	0	0	0	0	0.00001426	0	0	0	0	0	0	0	0	0.0004179	0	0	0	0	0	0	0	0	0
Chryseobacterium taklimakanense	536441	0	0	0	0	0	0	0	0	0	0	0	0	0.00001393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003864	0	0
Paracoccus mutanolyticus	1499308	0	0	0	0	0	0	0.00002868	0	0	0	0	0	0	0	0	0	0	0.0003632	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella sp. MR-4	60480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001254	0	0	0	0.00007276	0	0.0001861	0	0	0	0	0	0
Shewanella sp. LZH-2	2806008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001234	0	0	0	0.00006829	0	0.0001855	0	0	0	0	0	0
Neisseria meningitidis	487	0	0.00001303	0	0.0001056	0	0	0.00004274	0.00001363	0	0	0	0.00002974	0.00001071	0.0001167	0	0	0	0	0	0	0	0.00004244	0	0	0	0	0	0	0	0
Actinomyces sp. oral taxon 171	706438	0	0	0	0	0	0	0	0	0	0	0	0	0.00004049	0	0	0	0	0	0	0	0.0001711	0.00009441	0.00006804	0	0	0	0	0	0	0
Shewanella bicestrii	2018305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001185	0	0	0	0.00006606	0	0.0001767	0	0	0	0	0	0
Enterobacter ludwigii	299767	0	0	0	0	0	0	0	0	0	0.0002146	0	0.00001432	0	0	0	0	0	0	0	0	0	0.00007688	0	0	0	0	0.00001144	0	0	0
Shewanella xiamenensis	332186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001017	0	0	0	0.00005762	0	0.0001483	0	0	0	0	0	0
Avibacterium volantium	762	0	0	0	0	0	0	0	0	0.0001799	0	0	0	0	0	0	0	0	0	0	0	0	0.0001271	0	0	0	0	0	0	0	0
Shewanella sp. LC6	2589790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001011	0	0	0	0.00005523	0	0.0001492	0	0	0	0	0	0
Leptotrichia sp. oral taxon 498	712368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002965	0	0	0	0
Leptotrichia sp. oral taxon 218	712361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002752	0	0	0	0
Listeria monocytogenes	1639	0	0	0	0	0	0	0	0	0	0	0	0	0.00004116	0	0.0002078	0	0	0	0	0	0	0	0.0000241	0	0	0	0	0	0	0
Escherichia coli	562	0	0.00005376	0	0	0	0	0.00001421	0	0	0	0	0	0.00002728	0	0	0	0.00001112	0	0	0	0	0.00002912	0	0	0	0	0.0001099	0.00001046	0	0
Leptotrichia hongkongensis	554406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002532	0	0	0	0
Legionella sp. PC1000	2746060	0	0	0	0	0	0	0	0	0	0	0	0.00004476	0	0.0002009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium sp. BG4	2613770	0	0	0	0	0	0	0	0	0	0	0	0	0.0001039	0	0	0	0	0	0	0	0	0.00001326	0.0001232	0	0	0	0	0	0	0
Cedecea neteri	158822	0	0.00007671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001744	0	0	0	0	0.0001447	0	0	0
Borreliella garinii	29519	0	0.00004341	0	0	0	0	0.00004897	0.0000156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001262	0
Leptotrichia sp. oral taxon 847	1785996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002337	0	0	0	0
Chryseobacterium sp. NEB161	2724619	0	0	0	0	0	0	0	0	0	0	0	0	0.0000136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002083	0	0
Capnocytophaga sp. oral taxon 878	1316596	0	0	0	0	0	0	0	0	0	0	0	0	0.00008512	0	0	0	0	0	0	0.0001057	0	0.00002909	0	0	0	0	0	0	0	0
Streptomyces sp. HM190	2695266	0	0	0	0	0	0	0	0.00005712	0	0	0	0	0	0	0	0	0.0001164	0.00004354	0	0	0	0	0	0	0	0	0	0	0	0
Escherichia virus phiX174	10847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002166	0	0	0	0	0	0	0	0	0	0	0
Yersinia enterocolitica	630	0	0.00001029	0	0	0	0	0.00001829	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001613	0	0	0	0	0	0.00002121	0	0	0
Salmonella enterica	28901	0	0.00004515	0	0	0	0	0.00001044	0.00001019	0	0	0	0	0.00001324	0	0	0	0	0	0	0	0	0.00002641	0	0	0	0	0.0001043	0	0	0
Brenneria izadpanahii	2722756	0	0	0	0	0	0	0	0	0	0	0	0	0.00002812	0	0	0	0.0001441	0	0	0	0	0	0.00002953	0	0	0	0	0	0	0
Kaistella haifensis	421525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001994	0	0
Saccharopolyspora pogona	333966	0	0	0	0	0	0	0	0	0	0	0	0	0.0001297	0	0	0	0	0	0	0	0	0.00001559	0	0	0	0	0	0.00004497	0	0
Nocardia brasiliensis	37326	0	0	0	0	0	0.0001108	0	0	0	0	0	0.00001659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005382	0	0
Nocardia asteroides	1824	0	0	0	0	0	0.00011	0	0	0	0	0	0.00001626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005032	0	0
Nocardia yamanashiensis	209247	0	0	0	0	0	0.0001188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005772	0	0
Ureaplasma parvum	134821	0.000164	0	0	0	0	0	0.00001159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus sp. MA	2895796	0	0	0	0	0	0	0.00007426	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter cloacae	550	0	0.00005356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001274	0	0	0	0	0.00009129	0	0	0
Rhizobium gallicum	56730	0	0	0	0	0	0	0	0	0	0	0	0	0.00006535	0	0	0	0	0	0	0	0	0	0.0000779	0	0	0	0	0	0	0
Yersinia kristensenii	28152	0	0	0	0	0	0	0.00002332	0	0	0	0	0	0	0	0	0	0	0	0	0.0001171	0	0	0	0	0	0	0	0	0	0
Rhizobium etli	29449	0	0	0	0	0	0	0	0	0	0	0	0	0.00006087	0	0	0	0	0	0	0	0	0	0.00007269	0	0	0	0	0	0	0
Rhizobium sp. WYJ-E13	2849093	0	0	0	0	0	0	0	0	0	0	0	0	0.00005868	0	0	0	0	0	0	0	0	0	0.00007456	0	0	0	0	0	0	0
Paracoccus aminovorans	34004	0	0	0	0	0	0	0.00004962	0	0	0	0	0	0	0	0	0	0	0.00008084	0	0	0	0	0	0	0	0	0	0	0	0
Capnocytophaga sp. H2931	1945657	0	0	0	0	0	0	0	0	0	0	0.0001013	0.00002535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gibbsiella quercinecans	929813	0	0	0	0	0	0	0	0	0	0	0	0	0.00001728	0	0	0	0.0000895	0	0	0	0	0	0.00001888	0	0	0	0	0	0	0
Leptotrichia sp. oral taxon 221	712362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001247	0	0	0	0
Paracoccus sp. MC1862	2760307	0	0	0	0	0	0	0.00009456	0	0	0	0	0	0	0	0	0	0	0.00002303	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus phage Str-PAP-1	1589270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. Tu 2975	2676871	0	0.00004421	0	0	0	0	0	0	0	0	0	0	0.00003044	0	0	0	0	0	0	0	0	0.00001388	0.00001901	0	0	0	0	0	0	0
Chryseobacterium sp. ZHDP1	2838877	0	0	0	0	0	0	0	0	0	0	0	0	0.0001059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus agalactiae	1311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001045	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium sp. 6424	2039166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001034	0	0
Capnocytophaga endodontalis	2708117	0	0	0	0	0	0	0	0	0	0	0	0	0.00007306	0	0	0	0	0	0	0	0	0.00002729	0	0	0	0	0	0	0	0
Scandinavium goeteborgense	1851514	0	0.00003518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00006429	0	0	0
Streptomyces chartreusis	1969	0	0	0	0	0	0	0	0.00002335	0	0	0	0	0	0	0	0	0.00005556	0.00001646	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella pneumoniae	573	0	0.00001979	0	0	0	0	0.00001047	0	0	0	0	0	0.0000124	0	0	0	0	0	0	0	0	0.00001259	0	0	0	0	0.00003688	0	0	0
Myroides odoratimimus	76832	0	0	0.00001553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004946	0	0	0	0	0.00002503	0	0
Streptomyces griseorubiginosus	67304	0	0	0	0	0	0	0	0.00002207	0	0	0	0	0	0	0	0	0.00004885	0.00001571	0	0	0	0	0	0	0	0	0	0	0	0
Lactobacillus helveticus	1587	0	0	0	0	0	0	0	0	0	0	0	0	0.00002635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005928	0	0
Streptomyces venezuelae	54571	0	0	0	0	0	0	0	0.00002049	0	0	0	0	0	0	0	0	0.00005024	0.00001385	0	0	0	0	0	0	0	0	0	0	0	0
Ensifer adhaerens	106592	0	0	0	0	0	0	0.00001838	0	0	0	0	0	0.00002903	0	0	0	0	0	0	0	0	0	0.00003716	0	0	0	0	0	0	0
Actinomyces naeslundii	1655	0	0	0	0	0	0	0	0	0	0	0	0	0.0000171	0	0	0	0	0	0	0	0	0.00003779	0.00002782	0	0	0	0	0	0	0
Borreliella mayonii	1674146	0	0.00003015	0	0	0	0	0.00003818	0.00001329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pannonibacter phragmitetus	121719	0	0	0	0	0	0	0.00008121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klebsiella michiganensis	1134687	0	0.00002274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001376	0	0	0	0	0.00004468	0	0	0
Lelliottia amnigena	61646	0	0.00002724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005291	0	0	0
Agrobacterium tumefaciens	358	0	0	0	0	0	0	0.00002203	0	0	0	0	0	0.00002482	0	0	0	0	0	0	0	0	0	0.00002975	0	0	0	0	0	0	0
Paraoceanicella profunda	2579971	0	0	0	0	0	0	0.00007376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptococcus uberis	1349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00007326	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus kondratievae	135740	0	0	0	0	0	0	0.00004185	0	0	0	0	0	0	0	0	0	0	0.00003094	0	0	0	0	0	0	0	0	0	0	0	0
Cereibacter sphaeroides	1063	0	0	0	0	0	0	0.00007259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharopolyspora sp. ASAGF58	2719023	0	0	0	0	0	0	0	0	0	0	0	0	0.00005371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001826	0	0
Rubrivivax gelatinosus	28068	0	0	0.00003204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000386	0	0	0	0	0	0	0
Rhizobium sp. NXC24	2048897	0	0	0	0	0	0	0	0	0	0	0	0	0.00003184	0	0	0	0	0	0	0	0	0	0.00003746	0	0	0	0	0	0	0
Streptomyces sp. ZYC-3	2797636	0	0	0	0	0	0	0	0.00001651	0	0	0	0	0	0	0	0	0.00004065	0.00001188	0	0	0	0	0	0	0	0	0	0	0	0
Shewanella sp. FDAARGOS_354	1930557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004465	0	0	0	0.00002391	0	0	0	0	0	0	0	0
Rhizobium sp. NXC14	1981173	0	0	0	0	0	0	0	0	0	0	0	0	0.00003004	0	0	0	0	0	0	0	0	0	0.00003687	0	0	0	0	0	0	0
Acetobacter ascendens	481146	0	0	0	0	0	0	0.00003294	0	0	0	0	0	0	0	0	0	0.00003379	0	0	0	0	0	0	0	0	0	0	0	0	0
Ideonella dechloratans	36863	0	0	0.00003087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003572	0	0	0	0	0	0	0
Streptococcus dysgalactiae	1334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000665	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. P3	2135430	0	0	0	0	0	0	0	0.00001803	0	0	0	0	0	0	0	0	0.00003565	0.00001172	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter sp. E76	2596949	0	0.000022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004179	0	0	0
Sinorhizobium fredii	380	0	0	0	0	0	0	0.00001326	0	0	0	0	0	0.00002141	0	0	0	0	0	0	0	0	0	0.00002893	0	0	0	0	0	0	0
Fuscovulum blasticum	1075	0	0	0	0	0	0	0.00006329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus jeotgali	2065379	0	0	0	0	0	0	0.00004209	0	0	0	0	0	0	0	0	0	0	0.00002109	0	0	0	0	0	0	0	0	0	0	0	0
Nocardia arthritidis	228602	0	0	0	0	0	0	0	0	0	0	0	0.00003541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002759	0	0
Rhodobacter sp. LPB0142	1850250	0	0	0	0	0	0	0.00006268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseomonas sp. FDAARGOS_362	2018065	0	0	0	0	0	0	0.00001871	0.00004374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chryseobacterium indologenes	253	0	0	0	0	0	0	0	0	0	0	0	0	0.00006149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leclercia adecarboxylata	83655	0	0.00002162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003976	0	0	0
Rhizobium jaguaris	1312183	0	0	0	0	0	0	0	0	0	0	0	0	0.00002618	0	0	0	0	0	0	0	0	0	0.00003325	0	0	0	0	0	0	0
Rhizobium phaseoli	396	0	0	0	0	0	0	0	0	0	0	0	0	0.00002615	0	0	0	0	0	0	0	0	0	0.00003322	0	0	0	0	0	0	0
Rahnella victoriana	1510570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001497	0	0	0	0	0.00001685	0.0000275	0	0
Paracoccus sp. H4-D09	2812658	0	0	0	0	0	0	0.000017	0	0	0	0	0	0	0	0	0	0	0.00004165	0	0	0	0	0	0	0	0	0	0	0	0
Breoghania sp. L-A4	2304600	0	0	0	0	0	0	0.00005832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces aquilus	2548456	0	0	0	0	0	0	0	0.00001424	0	0	0	0	0	0	0	0	0.00003229	0.0000101	0	0	0	0	0	0	0	0	0	0	0	0
Cedecea lapagei	158823	0	0.00001906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003662	0	0	0
Shewanella sp. W3-18-1	351745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003381	0	0	0	0.00002003	0	0	0	0	0	0	0	0
Gloeobacter morelensis	2907343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005376	0	0
Klebsiella oxytoca	571	0	0.00001732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003594	0	0	0
Bifidobacterium pseudolongum	1694	0	0	0.00002091	0	0	0	0.00001806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001409	0	0	0	0	0	0	0
Roseomonas mucosa	207340	0	0	0	0	0	0	0.00001865	0.00003418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetobacter oryzoeni	2500548	0	0	0	0	0	0	0.00002532	0	0	0	0	0	0	0	0	0	0.00002691	0	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus zhejiangensis	1077935	0	0	0	0	0	0	0.00003065	0	0	0	0	0	0	0	0	0	0	0.00002137	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces viscosus	1656	0	0	0	0	0	0	0	0	0	0	0	0	0.00001088	0	0	0	0	0	0	0	0	0.00002226	0.00001888	0	0	0	0	0	0	0
Paracoccus sp. AK26	2589076	0	0	0	0	0	0	0.00002447	0	0	0	0	0	0	0	0	0	0	0.00002641	0	0	0	0	0	0	0	0	0	0	0	0
Rahnella sp. ERMR1:05	1805933	0	0.00001256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002232	0.00001435	0	0
Paracoccus suum	2259340	0	0	0	0	0	0	0.00003653	0	0	0	0	0	0	0	0	0	0	0.00001268	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter hormaechei	158836	0	0.00001694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000305	0	0	0
Nocardia wallacei	480035	0	0	0	0	0	0	0	0	0	0	0	0.00001629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003093	0	0
Epilithonimonas vandammei	2487072	0	0	0	0	0	0	0	0	0	0	0	0	0.0000139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003322	0	0
Nocardia cyriacigeorgica	135487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000471	0	0
Enterobacter soli	885040	0	0.00001635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000305	0	0	0
Enterobacter sp. 638	399742	0	0.0000155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00003118	0	0	0
Streptomyces avermitilis	33903	0	0	0	0	0	0	0	0.00001246	0	0	0	0	0	0	0	0	0.000034	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces parvulus	146923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004574	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia rhapontici	55212	0	0.00001032	0	0	0	0	0.00001382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002141	0	0	0
Chryseobacterium shandongense	1493872	0	0	0	0	0	0	0	0	0	0	0	0	0.00004531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Halomonas beimenensis	475662	0	0	0.00002472	0	0	0	0	0	0	0	0	0	0.00001971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Planococcus sp. MB-3u-03	2058136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004429	0	0	0	0	0	0	0	0	0	0	0	0
Paracoccus sp. Arc7-R13	2500532	0	0	0	0	0	0	0.00004429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atlantibacter hermannii	565	0	0.00001685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002744	0	0	0
Methylobacterium indicum	1775910	0	0.00001159	0	0	0	0	0.00003268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes indistinctus	626932	0	0	0	0	0	0	0	0	0	0	0	0.00004344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rhizobium tropici	398	0	0	0	0	0	0	0	0	0	0	0	0	0.00001943	0	0	0	0	0	0	0	0	0	0.00002399	0	0	0	0	0	0	0
Enterobacter roggenkampii	1812935	0	0.00001544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002791	0	0	0
Paracoccus liaowanqingii	2560053	0	0	0	0	0	0	0.0000215	0	0	0	0	0	0	0	0	0	0	0.00002171	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter asburiae	61645	0	0.00001591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00002671	0	0	0
Streptomyces sp. LBUM 1482	2609809	0	0	0	0	0	0	0	0.00001424	0	0	0	0	0	0	0	0	0.00002832	0	0	0	0	0	0	0	0	0	0	0	0	0
Streptomyces sp. SYP-A7193	2662065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004235	0	0	0	0	0	0	0	0	0	0	0	0	0
