Species	Simul_RM_1KGenome_010_15M	Simul_RM_1KGenome_010_30M	Simul_RM_1KGenome_010_45M	Simul_RM_1KGenome_020_15M	Simul_RM_1KGenome_020_30M	Simul_RM_1KGenome_020_45M	Simul_RM_1KGenome_050_15M	Simul_RM_1KGenome_050_30M	Simul_RM_1KGenome_050_45M	Simul_RM_1KGenome_100_15M	Simul_RM_1KGenome_100_30M	Simul_RM_1KGenome_100_45M	Simul_RM_1KGenome_150_15M	Simul_RM_1KGenome_150_30M	Simul_RM_1KGenome_150_45M	Simul_RM_1KGenome_200_15M	Simul_RM_1KGenome_200_30M	Simul_RM_1KGenome_200_45M	Simul_RM_1KGenome_250_15M	Simul_RM_1KGenome_250_30M	Simul_RM_1KGenome_250_45M	Simul_RM_1KGenome_300_15M	Simul_RM_1KGenome_300_30M	Simul_RM_1KGenome_300_45M	Simul_RM_1KGenome_500_15M	Simul_RM_1KGenome_500_30M	Simul_RM_1KGenome_500_45M	Simul_RM_5KGenome_010_15M	Simul_RM_5KGenome_010_30M	Simul_RM_5KGenome_010_45M	Simul_RM_5KGenome_020_15M	Simul_RM_5KGenome_020_30M	Simul_RM_5KGenome_020_45M	Simul_RM_5KGenome_050_15M	Simul_RM_5KGenome_050_30M	Simul_RM_5KGenome_050_45M	Simul_RM_5KGenome_100_15M	Simul_RM_5KGenome_100_30M	Simul_RM_5KGenome_100_45M	Simul_RM_5KGenome_150_15M	Simul_RM_5KGenome_150_30M	Simul_RM_5KGenome_150_45M	Simul_RM_5KGenome_200_15M	Simul_RM_5KGenome_200_30M	Simul_RM_5KGenome_200_45M	Simul_RM_5KGenome_250_15M	Simul_RM_5KGenome_250_30M	Simul_RM_5KGenome_250_45M	Simul_RM_5KGenome_300_15M	Simul_RM_5KGenome_300_30M	Simul_RM_5KGenome_300_45M	Simul_RM_5KGenome_500_15M	Simul_RM_5KGenome_500_30M	Simul_RM_5KGenome_500_45M	Simul_RM_10KGenome_010_15M	Simul_RM_10KGenome_010_30M	Simul_RM_10KGenome_010_45M	Simul_RM_10KGenome_020_15M	Simul_RM_10KGenome_020_30M	Simul_RM_10KGenome_020_45M	Simul_RM_10KGenome_050_15M	Simul_RM_10KGenome_050_30M	Simul_RM_10KGenome_050_45M	Simul_RM_10KGenome_100_15M	Simul_RM_10KGenome_100_30M	Simul_RM_10KGenome_100_45M	Simul_RM_10KGenome_150_15M	Simul_RM_10KGenome_150_30M	Simul_RM_10KGenome_150_45M	Simul_RM_10KGenome_200_15M	Simul_RM_10KGenome_200_30M	Simul_RM_10KGenome_200_45M	Simul_RM_10KGenome_250_15M	Simul_RM_10KGenome_250_30M	Simul_RM_10KGenome_250_45M	Simul_RM_10KGenome_300_15M	Simul_RM_10KGenome_300_30M	Simul_RM_10KGenome_300_45M	Simul_RM_10KGenome_500_15M	Simul_RM_10KGenome_500_30M	Simul_RM_10KGenome_500_45M
Pseudomonas_E_viridiflava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007333679	0	0.003437361	0.000397776	0	0	0.001312557	0.00073504	0.002140362	0.000179377	0	0	0	0.05196108	0	0	0	0	0	0	0	0	0.011486871	0.008119516	0.010494073	0.001752947	0.005765937	0.005182595	0	0.001149027	0	0.010055595	0	0.012650187	0.001903825	0.007525479	0.009827955	0	0.01100539	0	0	0	0	0	0	0	0	0	0	0	0.02435501	0.002388493	0	0.004403748	0.004400703	0.004950935	0.016428826	0.007180447	0.004269797	0.000497878	0	0.005461818	0.004345839	0.004831481
Spongiibacter_tropicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000957961	0	0	0	0	0
MED-G85_sp003331505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000948603	0	0	0	0	0	0	0
GCA-2707915_sp002707915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001389517	0	0	0	0	0	0	0	0	0
TMED112_sp003280455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002549889	0	0	0	0	0	0	0
TMED112_sp902529055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000357675	0	0
TMED112_sp902619265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004063317	0	0	0	0	0	0	0	0	0.005759545	0.000764016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13-2-20CM-66-19_sp001914695	0	0	0	0	0	0	0	0	0	0.001897204	0	0	0.001795678	0	0.00912027	0	0	0	0.001581658	0	0	0	0	0	0	0.006282153	0.001729037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003854353	0	0	0	0	0	0	0
CAILZL01_sp903838705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005478091	0	0	0	0	0	0	0	0	0	0	0	0
CAIYLH01_sp903884235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004735963	0	0	0	0.008117564	0.001438302	0.003391684	0.001175372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039242908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAIYLH01_sp903908265	0	0	0	0	0	0	0	0	0	0.003647419	0	0	0	0	0	0	0	0.002769216	0.000504339	0	0	0.002028561	0	0.003128673	0.001478994	0.00100004	0.002995583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001379333	0	0	0	0	0	0
CAIYVA01_sp903862885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00193977	0	0	0	0	0	0	0	0	0	0
GCA-002282575_sp002281095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001764764	0	0	0	0.001779852	0	0
SZUA-592_sp011772965	0	0	0	0.013586894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001959182	0.000427545	0	0	0	0.003095134	0	0	0.001046718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00494874	0	0
Pseudoxanthomonas_A_japonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000604167	0	0	0	0
Pseudoxanthomonas_A_sp004284195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000964596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000661093	0	0	0	0	0	0
Stenotrophomonas_indicatrix	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004043449	0	0	0
Stenotrophomonas_maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001992145	0	0	0.002507213	0.001653216	0.001299847	0	0	0.032468641	0	0.004212912	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007312218	0	0	0.001142457	0	0	0.01399872	0.004817639	0	0.006279742	0	0	0	0.000594508	0.001328082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002703175	0	0	0.007171056	0	0	0	0	0	0	0.002521358
Stenotrophomonas_maltophilia_AK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008025135	0	0	0	0	0	0	0	0	0	0	0.00564045	0.002486063	0	0	0	0	0	0	0
Stenotrophomonas_maltophilia_AQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005592219	0	0	0	0	0	0	0	0	0.000750695	0
Stenotrophomonas_maltophilia_F	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001354381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002235691	0	0	0	0	0	0
Stenotrophomonas_maltophilia_Z	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000596698	0	0	0	0	0	0	0	0	0	0	0	0
Stenotrophomonas_sp002192255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00053268	0	0	0	0
Stenotrophomonas_sp002836635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000369721	0
Stenotrophomonas_sp003086795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001059925	0	0.002606925	0
Xanthomonas_arboricola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003880163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002300977	0	0	0	0	0	0	0	0	0	0	0.009670268	0	0	0	0	0	0	0	0	0	0	0.000281129	0	0	0	0	0	0
Xanthomonas_euroxanthea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010096779	0	0	0	0	0	0	0	0	0	0	0
Xanthomonas_hortorum_A	0	0	0	0	0	0	0	0	0	0.009704249	0	0.02222293	0	0	0	0	0.001630325	0.002107176	0	0	0	0	0.001473485	0.007766921	0.00122412	0.001067302	0.001055547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005983087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006052287	0
Xanthomonas_oryzae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008310792	0.003055407	0.006166329	0.002638575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001029429	0	0	0.015571184	0.000719756	0	0	0	0	0	0.005970545	0.008969441	0.000812131	0	0	0	0	0	0	0	0	0	0	0	0.003911964	0	0	0	0	0	0.000843613	0.002359133	0	0	0.007000928	0	0.001282407	0	0.002805178	0	0.004086579
Xanthomonas_perforans	0	0	0	0	0.070373899	0	0	0	0	0	0	0	0	0	0	0.014578126	0	0	0.001784416	0	0	0.007851353	0.005609757	0	0.002022201	0	0.002187496	0	0	0	0	0	0	0.010508052	0	0	0	0.013847528	0	0	0.006444453	0	0.001382565	0.008221553	0	0.002317021	0.00809474	0.008238124	0	0	0.009150556	0.000964411	0.003600182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004538502	0	0	0.002866815	0	0	0	0.000487794	0	0.009212293	0	0	0	0	0
Xanthomonas_phaseoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019041714	0	0	0	0	0	0.002042156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011581464	0	0	0	0	0	0	0	0	0
Xanthomonas_sontii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004963806	0.005897943	0	0	0.002370098	0	0
Xanthomonas_sp001423585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002725015	0	0	0	0	0	0
Xanthomonas_vasicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223308	0	0.002699401	0.001682267	0.002090597	0.001705256	0.002758756	0.001082062	0.005158081	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001237727	0	0.003608954	0	0	0	0	0	0	0	0	0	0	0
Xylella_fastidiosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002096414	0	0	0	0	0	0	0.007392734	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00466569	0	0	0	0	0	0	0	0.002815672	0	0	0.003234058	0	0.000542785	0.001697287	0
UBA1014_sp002683785	0	0	0	0	0	0	0	0	0	0	0	0	0.006160593	0	0	0	0	0	0	0	0	0	0.001742654	0.001190303	0.000777024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006155968	0	0	0	0	0	0	0	0	0	0	0
XYC1-FULL-56-13_sp001783715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004667291	0	0	0	0	0
Brachyspira_aalborgi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008008452	0	0	0	0.003735393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001851974	0	0	0	0	0	0
Brachyspira_hyodysenteriae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001994555	0	0	0
Leptonema_illini	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006158684	0	0	0	0	0	0
Leptospira_interrogans	0	0	0	0	0	0	0	0	0	0	0	0	0.001005414	0	0	0.010784377	0	0	0	0.004624257	0.005620687	0.007303338	0	0.000915684	0	0	0	0	0	0	0	0	0	0	0.011249235	0	0	0	0	0	0	0.00591298	0	0	0	0	0.000561251	0.000715769	0.00088839	0	0.005280098	0.002101154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017620128	0.012953347	0	0.013644131	0	0	0	0	0.001228286	0	0	0	0.000455793	0.002509407	0.004763003
Leptospira_kirschneri	0	0	0	0.020012828	0	0	0	0	0	0.015061688	0	0	0.036539538	0	0	0	0.006207789	0.00122951	0	0.000614084	0	0	0	0	0	0.000485778	0.009277207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001108915	0	0.002219428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00460821	0	0	0	0	0	0	0
Leptospira_santarosai	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005133307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002294747	0	0	0	0	0	0	0	0	0	0
Leptospira_A_kanakyensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000777004	0	0	0	0
Leptospira_B_venezuelensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001453423	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005038893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001630185	0	0	0	0	0	0	0
CADAEX01_sp902787125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005282411	0	0	0	0	0	0	0	0	0	0	0
UBA5920_sp002452215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000437075
B1Sed10-166_sp007126415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008209366	0	0	0	0
Treponema_D_sp002396325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001469389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006677487	0
UBA2256_sp001603165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001728709	0	0	0	0	0	0	0	0	0
Aminobacterium_mobile	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042547163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001913106	0
WVXT01_sp011773355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004541803	0	0	0	0
CAIWXQ01_sp903916675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001619797	0	0	0	0	0	0	0	0
UBA1067_sp002298665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020450566	0	0	0.000632106	0	0	0.004083551	0	0.004698216	0	0	0	0.009952422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005527536	0	0.000553169	0	0	0
Udaeobacter_sp003217895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296951	0	0	0	0	0	0	0	0	0	0	0	0	0
Udaeobacter_sp003218975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000677897	0.004008394	0	0
CAG-312_sp002437405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001001794	0.007398765	0	0	0	0	0	0	0	0	0
GCA-2690565_sp002457235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005359254	0	0	0	0	0	0	0	0	0	0.00174086	0	0	0	0	0	0
MB11C04_sp002692605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002393174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UBA2993_sp002721705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022039868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000644142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001828191	0	0	0	0.001403385	0	0	0	0	0	0	0
CAIOZY01_sp903834135	0	0	0	0	0	0	0	0	0	0.003910356	0	0	0.003362892	0	0	0	0	0	0	0	0	0.002742145	0.00087684	0.00350651	0.000778058	0.003270577	0.000704858	0	0	0	0	0	0	0	0	0	0	0.036912975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000634413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002544851	0	0	0	0	0	0	0	0	0	0	0	0	0
CAIUWA01_sp903827245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002088664
Opi-474_sp903825285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001800763	0	0	0	0	0	0	0
